,geneName,ensId,keggId,keggBriteId,Functional Annotation Group,Functional Annotation Subgroup,Functional Annotation,TCGA-19-1787-01
26612,FUT9,ENSG00000172461.10,hsa:10690,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.276
26613,FUT9,ENSG00000172461.10,hsa:10690,1000,Genes and Proteins,Protein families: metabolism,Enzymes,1.276
26614,FUT9,ENSG00000172461.10,hsa:10690,1003,Genes and Proteins,Protein families: metabolism,Glycosyltransferases,1.276
26615,UFL1,ENSG00000014123.9,hsa:23376,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.454
26616,UFL1,ENSG00000014123.9,hsa:23376,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,3.454
26617,UFL1,ENSG00000014123.9,hsa:23376,1000,Genes and Proteins,Protein families: metabolism,Enzymes,3.454
26618,GPR63,ENSG00000112218.8,hsa:81491,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-1.552
26619,GPR63,ENSG00000112218.8,hsa:81491,4030,Genes and Proteins,Protein families: signaling and cellular processes,G protein-coupled receptors,-1.552
26620,NDUFAF4,ENSG00000123545.5,hsa:29078,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.919
26621,NDUFAF4,ENSG00000123545.5,hsa:29078,3029,Genes and Proteins,Protein families: genetic information processing,Mitochondrial biogenesis,4.919
26622,KLHL32,ENSG00000186231.16,hsa:114792,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.651
26623,KLHL32,ENSG00000186231.16,hsa:114792,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,1.651
26624,POU3F2,ENSG00000184486.8,hsa:5454,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.593
26625,POU3F2,ENSG00000184486.8,hsa:5454,3000,Genes and Proteins,Protein families: genetic information processing,Transcription factors,3.593
26626,FBXL4,ENSG00000112234.8,hsa:26235,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.088
26627,FBXL4,ENSG00000112234.8,hsa:26235,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,2.088
26628,FBXL4,ENSG00000112234.8,hsa:26235,3029,Genes and Proteins,Protein families: genetic information processing,Mitochondrial biogenesis,2.088
26629,COQ3,ENSG00000132423.10,hsa:51805,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.727
26630,COQ3,ENSG00000132423.10,hsa:51805,1000,Genes and Proteins,Protein families: metabolism,Enzymes,2.727
26631,PNISR,ENSG00000132424.14,hsa:25957,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.758
26632,PNISR,ENSG00000132424.14,hsa:25957,3041,Genes and Proteins,Protein families: genetic information processing,Spliceosome,4.758
26633,USP45,ENSG00000123552.17,hsa:85015,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.385
26634,USP45,ENSG00000123552.17,hsa:85015,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,1.385
26635,USP45,ENSG00000123552.17,hsa:85015,1000,Genes and Proteins,Protein families: metabolism,Enzymes,1.385
26636,USP45,ENSG00000123552.17,hsa:85015,1002,Genes and Proteins,Protein families: metabolism,Peptidases,1.385
26637,CCNC,ENSG00000112237.12,hsa:892,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.539
26638,CCNC,ENSG00000112237.12,hsa:892,3021,Genes and Proteins,Protein families: genetic information processing,Transcription machinery,4.539
26639,MCHR2,ENSG00000152034.10,hsa:84539,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-9.966
26640,MCHR2,ENSG00000152034.10,hsa:84539,4030,Genes and Proteins,Protein families: signaling and cellular processes,G protein-coupled receptors,-9.966
26641,SIM1,ENSG00000112246.9,hsa:6492,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-9.966
26642,SIM1,ENSG00000112246.9,hsa:6492,3000,Genes and Proteins,Protein families: genetic information processing,Transcription factors,-9.966
26643,ASCC3,ENSG00000112249.13,hsa:10973,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.024
26644,ASCC3,ENSG00000112249.13,hsa:10973,1000,Genes and Proteins,Protein families: metabolism,Enzymes,4.024
26645,ASCC3,ENSG00000112249.13,hsa:10973,3400,Genes and Proteins,Protein families: genetic information processing,DNA repair and recombination proteins,4.024
26646,GRIK2,ENSG00000164418.19,hsa:2898,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.362
26647,GRIK2,ENSG00000164418.19,hsa:2898,4040,Genes and Proteins,Protein families: signaling and cellular processes,Ion channels,1.362
26648,HACE1,ENSG00000085382.11,hsa:57531,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.025
26649,HACE1,ENSG00000085382.11,hsa:57531,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,3.025
26650,HACE1,ENSG00000085382.11,hsa:57531,1000,Genes and Proteins,Protein families: metabolism,Enzymes,3.025
26651,LIN28B,ENSG00000187772.6,hsa:389421,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-9.966
26652,LIN28B,ENSG00000187772.6,hsa:389421,3019,Genes and Proteins,Protein families: genetic information processing,Messenger RNA biogenesis,-9.966
26653,BVES,ENSG00000112276.13,hsa:11149,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.199
26654,PREP,ENSG00000085377.13,hsa:5550,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.894
26655,PREP,ENSG00000085377.13,hsa:5550,1000,Genes and Proteins,Protein families: metabolism,Enzymes,3.894
26656,PREP,ENSG00000085377.13,hsa:5550,1002,Genes and Proteins,Protein families: metabolism,Peptidases,3.894
26657,ATG5,ENSG00000057663.12,hsa:9474,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.981
26658,ATG5,ENSG00000057663.12,hsa:9474,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,3.981
26659,ATG5,ENSG00000057663.12,hsa:9474,3029,Genes and Proteins,Protein families: genetic information processing,Mitochondrial biogenesis,3.981
26660,RTN4IP1,ENSG00000130347.12,hsa:84816,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.607
26661,RTN4IP1,ENSG00000130347.12,hsa:84816,3029,Genes and Proteins,Protein families: genetic information processing,Mitochondrial biogenesis,2.607
26662,QRSL1,ENSG00000130348.11,hsa:55278,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.21
26663,QRSL1,ENSG00000130348.11,hsa:55278,1000,Genes and Proteins,Protein families: metabolism,Enzymes,3.21
26664,QRSL1,ENSG00000130348.11,hsa:55278,3029,Genes and Proteins,Protein families: genetic information processing,Mitochondrial biogenesis,3.21
26665,CD24,ENSG00000272398.5,hsa:100133941,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.433
26666,CD24,ENSG00000272398.5,hsa:100133941,4090,Genes and Proteins,Protein families: signaling and cellular processes,CD molecules,6.433
26667,CD24,ENSG00000272398.5,hsa:100133941,0537,Genes and Proteins,Protein families: signaling and cellular processes,Glycosylphosphatidylinositol (GPI)-anchored proteins,6.433
26668,PDSS2,ENSG00000164494.11,hsa:57107,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.766
26669,PDSS2,ENSG00000164494.11,hsa:57107,1000,Genes and Proteins,Protein families: metabolism,Enzymes,2.766
26670,PDSS2,ENSG00000164494.11,hsa:57107,1006,Genes and Proteins,Protein families: metabolism,Prenyltransferases,2.766
26671,SCML4,ENSG00000146285.13,hsa:256380,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-3.171
26672,SCML4,ENSG00000146285.13,hsa:256380,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,-3.171
26673,SEC63,ENSG00000025796.13,hsa:11231,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.326
26674,SEC63,ENSG00000025796.13,hsa:11231,3110,Genes and Proteins,Protein families: genetic information processing,Chaperones and folding catalysts,5.326
26675,SEC63,ENSG00000025796.13,hsa:11231,2044,Genes and Proteins,Protein families: signaling and cellular processes,Secretion system,5.326
26676,NR2E1,ENSG00000112333.11,hsa:7101,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.401
26677,NR2E1,ENSG00000112333.11,hsa:7101,3000,Genes and Proteins,Protein families: genetic information processing,Transcription factors,3.401
26678,NR2E1,ENSG00000112333.11,hsa:7101,3310,Genes and Proteins,Protein families: signaling and cellular processes,Nuclear receptors,3.401
26679,SNX3,ENSG00000112335.14,hsa:8724,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),8.204
26680,FOXO3,ENSG00000118689.14,hsa:2309,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.977
26681,FOXO3,ENSG00000118689.14,hsa:2309,3000,Genes and Proteins,Protein families: genetic information processing,Transcription factors,3.977
26682,SESN1,ENSG00000080546.13,hsa:27244,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.142
26683,CEP57L1,ENSG00000183137.14,hsa:285753,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.946
26684,CEP57L1,ENSG00000183137.14,hsa:285753,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,3.946
26685,CD164,ENSG00000135535.14,hsa:8763,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.763
26686,CD164,ENSG00000135535.14,hsa:8763,4090,Genes and Proteins,Protein families: signaling and cellular processes,CD molecules,6.763
26687,PPIL6,ENSG00000185250.15,hsa:285755,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.791
26688,PPIL6,ENSG00000185250.15,hsa:285755,1000,Genes and Proteins,Protein families: metabolism,Enzymes,2.791
26689,PPIL6,ENSG00000185250.15,hsa:285755,3110,Genes and Proteins,Protein families: genetic information processing,Chaperones and folding catalysts,2.791
26690,SMPD2,ENSG00000135587.8,hsa:6610,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.387
26691,SMPD2,ENSG00000135587.8,hsa:6610,1000,Genes and Proteins,Protein families: metabolism,Enzymes,2.387
26692,MICAL1,ENSG00000135596.17,hsa:64780,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.227
26693,MICAL1,ENSG00000135596.17,hsa:64780,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,4.227
26694,MICAL1,ENSG00000135596.17,hsa:64780,1000,Genes and Proteins,Protein families: metabolism,Enzymes,4.227
26695,ZBTB24,ENSG00000112365.4,hsa:9841,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),1.576
26696,ZBTB24,ENSG00000112365.4,hsa:9841,4121,Genes and Proteins,Protein families: genetic information processing,Ubiquitin system,1.576
26697,AK9,ENSG00000155085.15,hsa:221264,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.669
26698,AK9,ENSG00000155085.15,hsa:221264,1000,Genes and Proteins,Protein families: metabolism,Enzymes,2.669
26699,FIG4,ENSG00000112367.10,hsa:9896,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.113
26700,FIG4,ENSG00000112367.10,hsa:9896,1000,Genes and Proteins,Protein families: metabolism,Enzymes,3.113
26701,GPR6,ENSG00000146360.8,hsa:2830,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-5.012
26702,GPR6,ENSG00000146360.8,hsa:2830,4030,Genes and Proteins,Protein families: signaling and cellular processes,G protein-coupled receptors,-5.012
26703,WASF1,ENSG00000112290.12,hsa:8936,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.865
26704,WASF1,ENSG00000112290.12,hsa:8936,4812,Genes and Proteins,Protein families: signaling and cellular processes,Cytoskeleton proteins,3.865
26705,CDC40,ENSG00000168438.14,hsa:51362,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.982
26706,CDC40,ENSG00000168438.14,hsa:51362,3041,Genes and Proteins,Protein families: genetic information processing,Spliceosome,2.982
26707,DDO,ENSG00000203797.9,hsa:8528,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.658
26708,DDO,ENSG00000203797.9,hsa:8528,1000,Genes and Proteins,Protein families: metabolism,Enzymes,2.658
26709,SLC22A16,ENSG00000004809.13,hsa:85413,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-3.458
26710,SLC22A16,ENSG00000004809.13,hsa:85413,2000,Genes and Proteins,Protein families: signaling and cellular processes,Transporters,-3.458
26711,CDK19,ENSG00000155111.14,hsa:23097,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.819
26712,CDK19,ENSG00000155111.14,hsa:23097,1000,Genes and Proteins,Protein families: metabolism,Enzymes,3.819
26713,CDK19,ENSG00000155111.14,hsa:23097,3021,Genes and Proteins,Protein families: genetic information processing,Transcription machinery,3.819
26714,CDK19,ENSG00000155111.14,hsa:23097,1001,Genes and Proteins,Protein families: metabolism,Protein kinases,3.819
26715,AMD1,ENSG00000123505.14,hsa:262,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.43
26716,AMD1,ENSG00000123505.14,hsa:262,1000,Genes and Proteins,Protein families: metabolism,Enzymes,5.43
26717,GTF3C6,ENSG00000155115.6,hsa:112495,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.086
26718,GTF3C6,ENSG00000155115.6,hsa:112495,3021,Genes and Proteins,Protein families: genetic information processing,Transcription machinery,6.086
26719,RPF2,ENSG00000197498.12,hsa:84154,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.54
26720,RPF2,ENSG00000197498.12,hsa:84154,3009,Genes and Proteins,Protein families: genetic information processing,Ribosome biogenesis,4.54
26721,SLC16A10,ENSG00000112394.16,hsa:117247,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),0.1903
26722,SLC16A10,ENSG00000112394.16,hsa:117247,2000,Genes and Proteins,Protein families: signaling and cellular processes,Transporters,0.1903
26723,REV3L,ENSG00000009413.15,hsa:5980,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.536
26724,REV3L,ENSG00000009413.15,hsa:5980,1000,Genes and Proteins,Protein families: metabolism,Enzymes,3.536
26725,REV3L,ENSG00000009413.15,hsa:5980,3400,Genes and Proteins,Protein families: genetic information processing,DNA repair and recombination proteins,3.536
26726,TRAF3IP2,ENSG00000056972.18,hsa:10758,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.286
26727,FYN,ENSG00000010810.17,hsa:2534,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.955
26728,FYN,ENSG00000010810.17,hsa:2534,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,6.955
26729,FYN,ENSG00000010810.17,hsa:2534,1000,Genes and Proteins,Protein families: metabolism,Enzymes,6.955
26730,FYN,ENSG00000010810.17,hsa:2534,1001,Genes and Proteins,Protein families: metabolism,Protein kinases,6.955
26731,TUBE1,ENSG00000074935.13,hsa:51175,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),2.832
26732,TUBE1,ENSG00000074935.13,hsa:51175,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,2.832
26733,TUBE1,ENSG00000074935.13,hsa:51175,4812,Genes and Proteins,Protein families: signaling and cellular processes,Cytoskeleton proteins,2.832
26734,LAMA4,ENSG00000112769.18,hsa:3910,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),5.289
26735,MARCKS,ENSG00000277443.1,hsa:4082,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),7.086
26736,HDAC2,ENSG00000196591.11,hsa:3066,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),6.476
26737,HDAC2,ENSG00000196591.11,hsa:3066,1000,Genes and Proteins,Protein families: metabolism,Enzymes,6.476
26738,HDAC2,ENSG00000196591.11,hsa:3066,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,6.476
26739,HS3ST5,ENSG00000249853.7,hsa:222537,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-1.595
26740,HS3ST5,ENSG00000249853.7,hsa:222537,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-1.595
26741,HS3ST5,ENSG00000249853.7,hsa:222537,1003,Genes and Proteins,Protein families: metabolism,Glycosyltransferases,-1.595
26742,FRK,ENSG00000111816.7,hsa:2444,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-3.458
26743,FRK,ENSG00000111816.7,hsa:2444,1000,Genes and Proteins,Protein families: metabolism,Enzymes,-3.458
26744,FRK,ENSG00000111816.7,hsa:2444,1001,Genes and Proteins,Protein families: metabolism,Protein kinases,-3.458
26745,COL10A1,ENSG00000123500.9,hsa:1300,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-2.388
26746,TSPYL4,ENSG00000187189.10,hsa:23270,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.125
26747,TSPYL4,ENSG00000187189.10,hsa:23270,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,4.125
26748,DSE,ENSG00000111817.16,hsa:29940,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),3.248
26749,DSE,ENSG00000111817.16,hsa:29940,1000,Genes and Proteins,Protein families: metabolism,Enzymes,3.248
26750,TSPYL1,ENSG00000189241.6,hsa:7259,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),4.777
26751,TSPYL1,ENSG00000189241.6,hsa:7259,3036,Genes and Proteins,Protein families: genetic information processing,Chromosome and associated proteins,4.777
26752,TRAPPC3L,ENSG00000173626.9,hsa:100128327,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-9.966
26753,TRAPPC3L,ENSG00000173626.9,hsa:100128327,4131,Genes and Proteins,Protein families: genetic information processing,Membrane trafficking,-9.966
26754,RSPH4A,ENSG00000111834.12,hsa:345895,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-0.6873
26755,RSPH4A,ENSG00000111834.12,hsa:345895,4812,Genes and Proteins,Protein families: signaling and cellular processes,Cytoskeleton proteins,-0.6873
26756,GPRC6A,ENSG00000173612.9,hsa:222545,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-9.966
26757,GPRC6A,ENSG00000173612.9,hsa:222545,4030,Genes and Proteins,Protein families: signaling and cellular processes,G protein-coupled receptors,-9.966
26758,RFX6,ENSG00000185002.9,hsa:222546,0001,Genes and Proteins,Orthologs and modules,KEGG Orthology (KO),-9.966
26759,RFX6,ENSG00000185002.9,hsa:222546,3000,Genes and Proteins,Protein families: genetic information processing,Transcription factors,-9.966
